Codigo produto;;Descricao do produto;Estoque total interno (disponivel+reserva);Estoque reserva;Estoque disponivel;Estoque minimo;Valor do custo medio unitario;Valor da ultima compra;Valor da ultima compra em moeda;Saidas (demanda) mes anterior 1;Saidas (demanda) mes anterior 2;Saidas (demanda) mes anterior 3;Saidas (demanda) mes anterior 4;Tipo da moeda;Tipo do produto;Servico correspondente;Estoque nao conforme;Indicador de calculo do estoque minimo;Marca do produto;Tipo do conjunto;Topico;Indicador de inventario;CST de ICMS;Aliquota ICMS interna;Codigo do convenio;Categoria do convenio;Quantidade maxima para cobranca;Numero registro MS/ANVISA;Data validade do registro MS/ANVISA;Codigo da etiqueta MS/ANVISA;NCM;Indicador de controle de lote;Estoque externo;Estoque total;Controle de validade;Produto esteril;Tipo calculo estoque minimo;Quantidade de dias estoque minimo;Fornecedor preferencial;Codigo de referencia;Unidade compra/Quantidade embalagem;Codigo interno do produto;Situacao do produto;Data da ultima saida;Tipo de remessa do produto;Aliquota de IPI para compra;Aliquota de IPI para venda;Mensagem para tributacao de ICMS;Data da ultima compra;Estoque deposito externo;Valor de reposicao;Codigo para tributacao de ICMS;Codigo para tributacao de IPI;Localizacao no estoque;Estoque Segregado;Descricao comercial;Observacoes internas;Tipo;Grupo do produto;Percentual de PIS para saida;Percentual de COFINS para saida;Data de cadastro;Funcionario responsavel pelo cadastro;CEST-Codigo especificador Substituicao Tributaria;Tipo da data de validade do lote;Data do primeiro movimento de estoque;Data do ultimo movimento de estoque;Codigo TUSS;Classificacao de risco MS/ANVISA;Unidade de venda;Descricao completa - portugues;Descricao completa - importacao/exportacao;Saldo em Conjunto Interno;Saldo em Conjunto Externo;Peso Bruto;Peso Liquido;GTIN-13 do fabricante;EX TIPI;Produto exige registro ANVISA?;Estoque em quarentena;Fator conversao unid.comercial p/unid.tributavel;Codigo identitificador;Perfil para determinacao tributos federais;Quantidade de anos de validade
'SA PINCA PRECIS;0;SEMI ACABADO PINCA PRECISION;22;0;22;25;27,66;27,66;27,66;0;0;0;3;01 - DOLAR;Normal;;0;S-Lista;RBTG BRASIL;Nao e conjunto;25-CABECA E PESCOCO;Fisico=SIM - Fiscal=SIM;'000;18;;;SEM limite;;;1;9018.39.29;Controle total lote;0;22;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     4-RBTG;'SA PINCA PRECIS;UN /      1;501;Ativo em catalogo;22/09/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;07/07/2023;0;35,01;NACIONAL TRIB.;ISENTO;;0;SEMI ACABADO PINCA PRECISION;PRODUTO SEMI ACABADO DO KIT PRECSION PARA DEMO;251-MONITORIZACAO;004-KIT TIREOIDE;0;0;04/07/2023;10-LAIS M.;;Dia/mes/ano (DD/MM/AA);07/07/2023;01/12/2023;;;UN;;;0;0;0;0;;;Nao;0;1;;;3
'SA1410L;0;CAN.BIOPSIA 14G, 20.98 CORTE18;59;0;59;0;117,86;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;59;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     5-RF MEDICAL;'SA1410L;UN /      1;47;Ativo em catalogo;21/06/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 14G, 20.98CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 14G, 20.98CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;4
'SA1410S;0;CAN.BIOPSIA 14G, 20.98 CORTE10;70;0;70;0;131,86;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;70;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     5-RF MEDICAL;'SA1410S;UN /      1;46;Ativo em catalogo;;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 14G, 20.98CM E JANELA DE CORTE DE 10MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 14G, 20.98CM E JANELA DE CORTE DE 10MM;;0;0;0;0;;;Sim;0;1;;;4
'SA1413L;0;CAN.BIOPSIA 14G, 23.98 CORTE18;60;0;60;0;118,16;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;60;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     5-RF MEDICAL;'SA1413L;UN /      1;49;Ativo em catalogo;21/06/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 14G, 23.98CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 14G, 23.98CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;4
'SA1413S;0;CAN.BIOPSIA 14G, 23.98 CORTE10;70;0;70;0;131,86;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;70;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     5-RF MEDICAL;'SA1413S;UN /      1;48;Ativo em catalogo;;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 14G, 23.98CM E JANELA DE CORTE DE 10MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 14G, 23.98CM E JANELA DE CORTE DE 10MM;;0;0;0;0;;;Sim;0;1;;;4
'SA1807L;0;CAN.BIOPSIA 18G, 17.83 CORTE18;29;0;29;0;131,72;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;29;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     5-RF MEDICAL;'SA1807L;UN /      1;51;Ativo em catalogo;14/07/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 18G, 17.83CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 18G, 17.83CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;4
'SA1807S;0;CAN.BIOPSIA 18G, 17.83 CORTE10;35;0;35;0;43,27;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;35;SIM Qt.anos= 4 DD/MM/AA;SIM;Calculo Manual;60;02/     5-RF MEDICAL;'SA1807S;UN /      1;50;Ativo em catalogo;;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 18G, 17.83CM E JANELA DE CORTE DE 10MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 18G, 17.83CM E JANELA DE CORTE DE 10MM;;0;0;0;0;;;Sim;0;1;;;4
'SA1813L;0;CAN.BIOPSIA 18G, 23.83 CORTE18;147;0;147;0;131,72;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;147;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;;02/     5-RF MEDICAL;'SA1813L;UN /      1;52;Ativo em catalogo;;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 18G, 23.83CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 18G, 23.83CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;3
'SA1819L;0;CAN.BIOPSIA 18G, 29.83 CORTE18;203;0;203;0;127,98;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;203;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;;02/     5-RF MEDICAL;'SA1819L;UN /      1;53;Ativo em catalogo;21/06/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 18G, 29.83CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 18G, 29.83CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;3
'SA2018L;0;CAN.BIOPSIA 20G, 29.13 CORTE18;0;0;0;0;67,8;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;0;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;;02/     5-RF MEDICAL;'SA2018L;UN /      1;55;Ativo em catalogo;21/06/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 20G, 29.13CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;21/06/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 20G, 29.13CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;3
'SA2018S;0;CAN.BIOPSIA 20G, 28.98 CORTE10;0;0;0;0;50,34;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;0;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;;02/     5-RF MEDICAL;'SA2018S;UN /      1;54;Ativo em catalogo;21/06/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 20G, 28.98CM E JANELA DE CORTE DE 10MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;21/06/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 20G, 28.98CM E JANELA DE CORTE DE 10MM;;0;0;0;0;;;Sim;0;1;;;3
'SA2019L;0;CAN.BIOPSIA 20G, 29.78 CORTE18;168;0;168;0;131,72;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;168;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;;02/     5-RF MEDICAL;'SA2019L;UN /      1;57;Ativo em catalogo;;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 20G, 29.78CM E JANELA DE CORTE DE 18MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 20G, 29.78CM E JANELA DE CORTE DE 18MM;;0;0;0;0;;;Sim;0;1;;;3
'SA2019S;0;CAN.BIOPSIA 20G, 29.78 CORTE10;175;0;175;0;131,72;0;0;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RF MEDICAL;Nao e conjunto;15-BIOPSIA;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;80410900055;Vigente;1;9018.39.29;Controle total lote;0;175;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;;02/     5-RF MEDICAL;'SA2019S;UN /      1;56;Ativo em catalogo;;1-IMPLANT./DESCART(REVENDA);0;0;0;;0;0;NACIONAL ISENTO;ISENTO;;0;CANULA PARA BIOPSIA 20G, 29.78CM E JANELA DE CORTE DE 10MM;;151-BIOPSIA;001-AGULHA;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;01/12/2023;;II-Medio risco;UN;CANULA PARA BIOPSIA 20G, 29.78CM E JANELA DE CORTE DE 10MM;;0;0;0;0;;;Sim;0;1;;;3
'SDN-70-4-M;0;KIT CAN.SDN NERVOS 4 PARES MON;10;0;10;0;1.398,67;1.398,67;1.398,67;0;0;0;0;01 - DOLAR;Normal;;0;S-Lista;RBTG BRASIL;Nao e conjunto;25-CABECA E PESCOCO;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;81086970020;Vigente;1;9018.39.29;Controle total lote;0;10;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     4-RBTG;'SDN-70-4-M;UN /      1;140;Ativo em catalogo;06/03/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;07/03/2023;0;1.451,66;NACIONAL ISENTO;ISENTO;;0;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, MONOPOLAR;;251-MONITORIZACAO;003-KIT FACIAL;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;02/12/2023;;II-Medio risco;UN;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, MONOPOLAR;;0;0;0;0;;;Sim;0;1;;;3
'SDN-75-4-B;0;KIT CAN.SDN NERVOS 4 PARES BIP;25;25;0;25;1.011,87;1.024,03;1.024,03;25;25;25;25;01 - DOLAR;Normal;;0;S-Lista;RBTG BRASIL;Nao e conjunto;25-CABECA E PESCOCO;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;81086970020;Vigente;1;9018.39.29;Controle total lote;0;25;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     4-RBTG;'SDN-75-4-B;UN /      1;137;Ativo em catalogo;13/12/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;09/01/2024;0;1.128,41;NACIONAL ISENTO;ISENTO;;0;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, BIPOLAR;;251-MONITORIZACAO;003-KIT FACIAL;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);11/01/2023;09/01/2024;;II-Medio risco;UN;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, BIPOLAR;;0;0;0;0;;;Sim;0;1;;;3
'SDN-75-4-M;0;KIT CAN. SDN NERVOS MONOPOLAR;81;10;71;98;678,2;690,85;690,85;67;88;72;80;01 - DOLAR;Normal;;3;S-Lista;RBTG BRASIL;Nao e conjunto;25-CABECA E PESCOCO;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;81086970020;Vigente;1;9018.39.29;Controle total lote;0;81;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     4-RBTG;'SDN-75-4-M;UN /      1;143;Ativo em catalogo;09/01/2024;1-IMPLANT./DESCART(REVENDA);0;0;0;09/01/2024;0;761,27;NACIONAL ISENTO;ISENTO;;0;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, MONOPOLAR;;251-MONITORIZACAO;003-KIT FACIAL;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;09/01/2024;;II-Medio risco;UN;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, MONOPOLAR;;0;0;0;0;;;Sim;0;1;;;3
'SDN-75-4-MF;0;KIT CAN. SDN NERVOS MONOP.FLEX;18;0;18;18;801,74;821,07;821,07;21;18;16;20;01 - DOLAR;Normal;;0;S-Lista;RBTG BRASIL;Nao e conjunto;25-CABECA E PESCOCO;Fisico=SIM - Fiscal=SIM;'040;0;;;SEM limite;81086970020;Vigente;1;9018.39.29;Controle total lote;0;18;SIM Qt.anos= 3 DD/MM/AA;SIM;Calculo Manual;60;02/     4-RBTG;'SDN-75-4-MF;UN /      1;142;Ativo em catalogo;20/12/2023;1-IMPLANT./DESCART(REVENDA);0;0;0;09/01/2024;0;904,76;NACIONAL ISENTO;ISENTO;;0;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, MONOPOLAR FLEXIVEL;;251-MONITORIZACAO;003-KIT FACIAL;0;0;22/12/2022;998-VIMAN;;Dia/mes/ano (DD/MM/AA);04/01/2023;09/01/2024;;II-Medio risco;UN;KIT CANULA SDN NERVOS FACIAIS, 4 PARES, MONOPOLAR FLEXIVEL;;0;0;0;0;;;Sim;0;1;;;3
'SERV001;0;MEDICINA E BIOMEDICINA;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT001;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV001;HR /      1;315;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;MEDICINA E BIOMEDICINA;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;MEDICINA E BIOMEDICINA;;0;0;0;0;;;Nao;0;1;;;0
'SERV002;0;DESPACHANTES (SERV REGULATORIO;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT002;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV002;HR /      1;316;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;DESPACHANTES (SERV REGULATORIO;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;DESPACHANTES (SERV REGULATORIO;;0;0;0;0;;;Nao;0;1;;;0
'SERV003;0;PROPAGANDA E PUBLICIDADE;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT003;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV003;HR /      1;317;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;PROPAGANDA E PUBLICIDADE;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;PROPAGANDA E PUBLICIDADE;;0;0;0;0;;;Nao;0;1;;;0
'SERV004;0;LIMPEZA, MANUTENCAO E CONSERVA;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT004;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV004;HR /      1;318;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;LIMPEZA, MANUTENCAO E CONSERVA;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;LIMPEZA, MANUTENCAO E CONSERVA;;0;0;0;0;;;Nao;0;1;;;0
'SERV005;0;SUPORTE TECNICO EM INFORMATICA;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT005;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV005;HR /      1;319;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;SUPORTE TECNICO EM INFORMATICA;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;SUPORTE TECNICO EM INFORMATICA;;0;0;0;0;;;Nao;0;1;;;0
'SERV006;0;ANALISE E DESENVOLVIMENTO DE S;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT006;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV006;HR /      1;320;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;ANALISE E DESENVOLVIMENTO DE S;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;ANALISE E DESENVOLVIMENTO DE S;;0;0;0;0;;;Nao;0;1;;;0
'SERV007;0;USO DESTINADO AO FINANCEIRO;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT007;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV007;HR /      1;321;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;USO DESTINADO AO FINANCEIRO;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;USO DESTINADO AO FINANCEIRO;;0;0;0;0;;;Nao;0;1;;;0
'SERV008;0;MATERIAL DE CONSUMO;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT008;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV008;HR /      1;322;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;MATERIAL DE CONSUMO;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;MATERIAL DE CONSUMO;;0;0;0;0;;;Nao;0;1;;;0
'SERV009;0;CESTA DE NATAL, BRINDES;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT009;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV009;HR /      1;323;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;CESTA DE NATAL, BRINDES;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;CESTA DE NATAL, BRINDES;;0;0;0;0;;;Nao;0;1;;;0
'SERV010;0;ALUGUEL PAGO A PESSOA JURIDICA;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT010;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV010;HR /      1;324;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;ALUGUEL PAGO A PESSOA JURIDICA;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;ALUGUEL PAGO A PESSOA JURIDICA;;0;0;0;0;;;Nao;0;1;;;0
'SERV011;0;ALUGUEL PAGO A PESSOA FISICA;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT011;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV011;HR /      1;325;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;ALUGUEL PAGO A PESSOA FISICA;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;ALUGUEL PAGO A PESSOA FISICA;;0;0;0;0;;;Nao;0;1;;;0
'SERV012;0;SERVICOS CONSUMIDOS;0;0;0;0;0;0;0;0;0;0;0;01 - DOLAR;Base servico;SERVT012;0;N-NAO Lista;SURGICAL LINE;Nao e conjunto;91-SERVICO;Fisico=Nao - Fiscal=Nao;'040;0;;;SEM limite;;;1;9021.10.20;Nao tem controle;0;0;NAO;NAO;Calculo Manual;1;02/     2-SURGICAL LINE;'SERV012;HR /      1;326;Ativo em catalogo;;0-GERAL;0;0;6;;0;0;NACIONAL ISENTO;ISENTO;;0;SERVICOS CONSUMIDOS;;911-SERVICO;001-SERVICO;0;0;10/01/2023;998-VIMAN;;;00/00/00;00/00/00;;;HR;SERVICOS CONSUMIDOS;;0;0;0;0;;;Nao;0;1;;;0
